userid,movieid,rating
87590,434,2.5
2006,5010,2.5
125402,1035,2.0
161180,5629,1.0
10847,2060,2.0
175418,4848,5.0
50688,3911,4.5
879,253,3.0
66118,6503,3.5
112759,63072,3.0
183323,1457,3.0
86921,5219,1.0
140792,6333,3.5
197756,2459,4.0
149679,780,5.0
105150,1234,3.5
118288,2401,5.0
173133,2133,2.0
56793,224262,1.5
87710,1958,1.0
178135,2817,1.5
189278,5876,2.0
194135,7263,4.0
39558,454,3.0
43170,2916,4.0
70832,2762,5.0
68947,2036,3.0
19844,2040,2.0
134091,1704,4.0
129493,4084,3.5
192732,1291,5.0
89750,171763,5.0
7165,527,5.0
152969,1569,3.0
83425,59421,4.0
127833,800,4.0
178696,3534,3.0
130197,8972,4.0
97936,595,5.0
44508,89492,4.0
156023,206419,4.0
122016,3022,5.0
174431,2618,3.0
93322,788,4.0
176014,71550,0.5
41924,3821,1.5
180584,30745,4.0
100908,2019,5.0
114686,3696,3.0
63290,91094,3.0
151599,288,3.0
166450,1093,4.0
65529,1222,5.0
164175,3785,4.0
142040,2539,5.0
125524,1367,3.0
113601,413,2.5
4765,5541,4.5
132160,71535,4.5
109727,5902,4.5
163061,288,3.5
74111,79,4.0
51369,69844,5.0
102013,4310,3.5
161437,1726,2.5
104150,3176,4.0
141041,596,1.0
98921,172667,4.0
83411,139863,5.0
86968,4571,4.0
60400,2174,2.5
189821,5,2.5
19798,7981,4.0
64651,151639,4.5
163133,2324,0.5
91662,26662,5.0
77605,4878,5.0
68558,68205,2.5
139401,208703,5.0
50541,5952,5.0
66641,68319,5.0
22535,1222,4.0
42071,204698,4.0
169850,260,4.5
94046,5816,4.5
182044,1923,3.0
153443,55765,4.5
24904,252,3.0
182741,1958,5.0
58587,110,4.5
40848,1449,5.0
109527,608,4.5
11367,785,4.0
64247,32,5.0
130618,1620,3.0
160637,19,3.5
36850,223,4.0
86732,132157,0.5
56275,546,3.0
19085,42723,4.0
152344,112183,3.5
5831,188749,4.0
41904,2407,1.0
1629,2134,4.0
1298,4380,4.5
46100,4571,2.5
92410,5116,3.5
141156,7438,4.5
167556,8784,4.0
83411,88405,0.5
83351,33945,5.0
19805,25832,2.5
63844,1193,3.5
141060,3147,3.5
52438,3107,5.0
111847,3160,4.5
161431,62250,2.5
20472,71535,2.0
122840,1213,4.5
109467,2952,2.0
167877,1237,4.0
191426,200256,4.0
34589,98809,5.0
142512,68358,4.0
68528,5389,4.0
76207,1278,3.0
12273,99992,3.0
2746,2716,4.0
182069,4564,2.5
108108,7143,3.0
175325,25820,5.0
104719,2396,5.0
22620,109487,4.5
160427,34,5.0
32944,1895,2.0
165019,2232,3.5
113741,31878,3.5
124558,5618,4.0
9583,1036,4.0
83028,58743,3.5
21615,6287,2.5
8009,55276,4.0
104649,112552,3.0
68072,212995,5.0
134796,5444,5.0
632,914,4.0
72551,164909,3.5
133370,3608,2.0
45304,5955,4.0
175465,2122,1.0
154002,67096,3.0
12643,2381,3.0
64701,553,0.5
149790,3160,5.0
2704,266636,2.5
58508,85025,2.0
6109,342,3.0
108181,924,4.0
158191,8665,4.0
16672,2054,3.0
114063,55363,4.5
11796,57640,3.0
102397,278702,3.0
38938,4744,3.5
109572,6874,4.5
103037,345,5.0
15264,110,4.0
11451,3489,4.0
39463,81845,2.5
185847,338,1.0
172015,166946,4.0
167886,454,3.0
100114,109487,3.0
199068,4448,3.5
115404,762,4.0
156766,122926,3.5
97643,904,5.0
96062,112183,3.0
102294,4803,3.0
188938,1265,3.5
54436,7444,3.0
57389,53953,3.0
74894,89480,3.0
89907,5299,3.0
125938,3556,5.0
127437,1978,1.0
158026,3267,3.0
143941,140523,3.5
149053,6711,4.0
115808,5378,5.0
169054,442,3.0
174603,1387,3.0
186246,260,4.5
194688,11,3.0
68357,1784,5.0
94220,1196,5.0
31087,6373,1.5
82019,8644,4.0
138853,86330,4.0
26735,951,5.0
76506,3262,4.0
143554,2431,3.5
121408,520,2.0
128323,3620,3.5
86224,592,3.0
22321,1242,4.0
29516,142488,5.0
42935,60950,3.0
64521,3624,3.5
188672,1376,3.5
36488,102407,4.5
135906,8576,3.5
179005,27773,5.0
158215,1281,4.5
55865,223,4.0
4687,1208,4.5
137908,1923,3.5
10389,158238,4.5
167476,235,4.0
145380,1263,3.5
198859,1610,4.0
144811,232,4.0
20297,53468,4.0
70759,1240,3.0
134671,48394,5.0
192635,6157,3.0
153172,82499,3.0
131502,134130,5.0
111630,6863,3.5
128553,33493,2.0
135512,3005,4.0
103765,357,4.0
30977,2815,2.5
173665,7451,5.0
173609,51255,5.0
61604,1416,3.5
114749,5464,4.0
56353,1760,0.5
177315,1097,3.0
139850,5349,3.5
177770,3755,3.0
101251,2686,5.0
45697,115617,4.0
29765,2028,4.0
44652,6953,4.0
119680,5618,5.0
119777,2078,4.0
125436,97866,4.0
179583,110102,2.5
188808,116897,3.5
48716,1222,1.5
18622,56367,3.5
60447,4958,2.5
24190,8010,4.0
103966,34405,4.0
102262,92259,5.0
49127,1961,4.0
161575,59369,4.0
125081,661,4.0
112053,98373,5.0
35421,1185,4.5
74336,231,3.5
138197,7728,3.5
105511,1288,4.0
100525,3000,4.0
74651,3993,3.0
37989,1059,2.5
175311,1282,2.5
96185,1923,3.0
55086,4226,5.0
38996,3752,3.0
106098,673,3.5
147452,69122,3.5
132856,293,4.5
50733,49272,4.0
107504,84152,4.0
142914,177,2.0
152426,134130,3.5
183343,293,4.5
92928,4354,3.0
111342,1196,3.5
165041,1270,4.5
166720,6338,4.0
194886,7153,2.5
181339,3724,2.0
8618,6867,4.0
47439,5388,5.0
72753,172877,2.5
145703,63082,3.0
101005,11,4.0
39671,79091,4.0
122433,189873,5.0
179459,2987,5.0
86167,58,2.5
173810,2011,4.0
72955,55290,3.5
159427,2470,4.0
134273,30745,3.0
85395,173,3.0
53000,166589,4.0
197298,1077,4.5
65905,4911,2.5
92555,3175,4.0
16330,1172,5.0
32466,8797,4.0
179080,1080,3.5
120075,3105,5.0
44424,1485,5.0
15340,45,2.0
94808,2683,4.0
53107,26113,4.0
82855,368,3.0
174948,3483,3.5
80965,1025,5.0
93382,1196,5.0
48270,5816,3.0
101803,26770,4.0
112885,5679,4.0
19607,1095,5.0
57089,2791,3.0
163587,110102,3.5
188677,3435,5.0
69221,592,3.0
199342,60684,5.0
68034,171445,3.5
122474,750,4.5
22744,49649,2.0
131895,260,1.5
30717,5526,4.0
177292,260,4.0
3210,152017,3.5
71238,130490,3.0
192294,593,4.5
94796,587,4.0
186865,4649,5.0
56986,61396,4.0
169285,1580,4.0
27357,527,5.0
40346,2174,3.5
182899,4041,4.0
156711,4226,4.5
184779,6942,3.5
91889,121171,3.5
33047,2699,3.5
191429,7040,3.0
57719,158238,4.0
164400,2421,2.5
128712,109374,4.5
108381,3978,2.0
48061,1219,4.0
30566,1953,4.0
161198,609,2.0
144196,214776,3.5
41294,1629,3.0
77693,179819,1.0
158089,1225,4.0
187066,46948,4.0
121511,231,4.5
71062,94864,3.5
100351,541,4.5
143673,11,3.0
151136,590,5.0
29783,4370,3.5
6766,6565,4.0
63009,4218,2.0
175898,162606,4.0
70698,1356,4.0
192366,3753,3.5
12935,88125,3.5
178099,3007,3.5
181147,5617,4.0
197003,109374,5.0
164916,6166,2.0
62897,1298,4.5
171702,3755,4.0
104023,1732,3.0
97155,3359,4.0
104460,1291,3.0
111360,480,4.0
20615,2822,1.0
22744,172273,3.0
103164,48394,5.0
140566,19,0.5
43561,3355,3.0
177293,64229,3.5
100299,1366,4.0
76395,3549,3.5
147791,1713,1.0
56412,5991,3.0
190950,5291,4.0
140736,5060,5.0
23481,80551,2.0
19927,3363,3.0
190950,2762,3.5
18888,109487,4.0
48507,3730,1.5
6508,3168,3.5
10196,648,4.0
82544,4011,4.5
193143,1949,2.0
56146,66,3.0
22514,6242,3.5
165520,203934,4.5
141397,106487,4.0
184971,1366,3.0
90289,2762,4.0
100872,3083,4.0
28967,95875,2.0
92958,55,4.0
162521,103141,3.5
195510,7984,4.0
119497,785,3.0
179714,1084,3.0
144613,527,2.0
132366,57640,4.0
74331,3243,3.0
105946,1200,5.0
129321,589,4.0
51341,1562,2.5
22357,8784,2.0
79539,122892,2.0
195100,3746,2.0
49672,162082,3.5
185995,86377,5.0
153260,6947,3.5
58563,84395,2.0
32944,51884,2.5
200139,3706,4.0
128083,87232,3.0
82982,2346,4.0
146002,4878,4.0
107425,102194,4.0
169594,63131,2.0
48717,103042,3.5
118763,39,4.0
106098,169864,1.0
176338,1305,5.0
85400,903,2.0
159130,80693,2.0
85993,539,2.0
113770,542,2.0
132924,3210,3.5
125685,1961,4.5
64208,5151,0.5
124515,2062,2.0
199015,3148,4.0
82404,1089,4.0
152350,2278,4.0
141131,97913,4.0
84704,3826,2.0
168427,168492,3.5
17744,144620,2.5
168809,279,4.0
199786,205383,4.0
153500,267,3.0
437,2990,4.0
74310,35836,3.5
32624,40815,5.0
141655,780,5.0
32451,319,4.0
24729,8861,2.5
89685,106920,4.0
87997,180769,3.5
39628,1221,5.0
167153,6535,0.5
84470,179119,5.0
139841,457,4.0
34616,63082,2.5
29288,175,4.0
49026,356,5.0
170438,160,2.0
189883,87520,1.0
91627,79132,5.0
70936,44191,5.0
93167,2594,4.5
123337,315,3.0
40897,2140,1.0
158420,1449,5.0
96084,2291,4.0
29633,1228,3.0
103275,6539,3.0
178750,31804,5.0
106592,1566,5.0
155683,56788,3.5
25913,179819,3.0
67687,1562,3.0
200612,1527,5.0
54133,2706,4.5
147212,3450,4.0
17298,51084,3.0
69930,160080,4.0
171743,2858,3.5
138421,800,4.0
186646,5060,3.0
185761,780,4.5
129279,1735,4.0
120636,162,3.0
155202,3618,3.0
140229,353,4.0
28119,515,4.0
129446,7090,5.0
186343,500,3.5
65623,4446,3.0
182346,4036,4.5
77368,1623,2.0
95994,122918,4.5
100154,552,3.5
34975,1608,4.0
71283,2634,2.0
110570,1296,3.0
104283,55721,4.0
49351,260,2.5
190565,3265,4.0
157125,6377,3.5
144449,1198,5.0
40480,91529,5.0
12672,1302,3.0
9174,3952,4.0
53880,5989,4.0
136135,7482,4.0
122284,4021,3.0
159752,85565,3.5
137906,7153,4.5
61315,70728,4.5
180752,4639,3.0
200102,701,2.5
33172,613,3.0
195612,101362,2.5
20990,3793,5.0
194895,1617,4.0
128295,260,5.0
171221,71520,3.5
58410,3744,3.0
10664,733,4.0
46399,356,1.5
142672,2019,5.0
105340,8366,4.0
5080,6952,4.0
60568,103721,3.5
83732,2899,2.0
191490,3450,3.0
23476,4700,2.0
144733,134130,4.5
82383,88163,3.0
65456,329,4.0
103928,3918,4.0
164858,428,3.0
147505,84954,3.5
17885,3160,4.0
117696,6971,4.0
198168,750,5.0
146142,119141,3.5
200370,86833,3.5
52421,3300,5.0
187211,2683,3.5
56871,7147,3.5
108605,8970,1.5
39068,1580,3.0
197756,2118,3.5
76568,3257,2.0
48067,5787,3.5
111081,48780,3.0
58497,2431,5.0
193520,1193,4.0
4487,2394,4.0
171049,4441,3.5
88824,1587,1.5
173505,293,4.0
76236,2338,3.0
49360,673,1.0
142672,628,4.0
87555,151,4.0
92593,159441,2.5
7473,367,2.0
162078,8961,5.0
72743,1701,4.0
138101,56757,5.0
37583,1438,3.0
108250,96096,3.5
100351,1396,4.5
36060,88744,4.0
172625,5378,3.5
168983,80463,4.0
49874,457,4.0
155564,115569,5.0
18093,127152,4.0
45028,60020,2.5
14765,94,3.0
124251,7153,3.5
143380,1966,5.0
5565,204698,5.0
111331,1245,4.0
75405,189203,4.0
101398,6323,4.0
117845,5791,3.0
138130,648,2.5
172641,2997,4.0
45433,153931,2.5
35310,122914,5.0
32457,102407,3.5
91195,72703,3.5
81605,4973,3.0
51572,3421,4.0
101757,4886,3.0
189556,1680,3.5
14383,1584,3.5
28,6268,4.0
22952,4678,4.0
159838,77561,1.0
120296,7347,2.5
50597,3556,4.5
97213,951,3.5
79340,1197,5.0
67135,58559,3.5
178578,2495,0.5
97139,42718,4.0
105448,3256,4.0
12174,1210,5.0
7182,2890,5.0
17635,77455,5.0
153048,57669,4.0
14502,380,4.0
117513,179135,4.0
143668,778,3.5
91131,714,3.0
66369,106696,5.0
26326,87306,2.0
151915,53123,2.0
21393,367,3.0
165425,4886,4.0
190286,414,3.0
32206,181357,4.5
48747,4973,4.0
35876,47610,3.5
190286,1003,3.0
178868,6946,2.0
174878,94780,1.0
78164,2297,1.0
48297,175693,5.0
66694,4330,4.0
180603,589,4.0
85664,1221,4.0
71286,1247,3.0
178042,99114,3.0
137105,106918,2.0
101154,47152,4.0
7820,3408,3.5
144292,195159,4.5
161666,1210,4.0
163355,60609,5.0
95670,40278,4.0
115464,50,3.0
1302,2859,3.0
54816,251606,3.5
863,4776,3.5
27103,3994,4.0
51384,372,2.0
191248,1665,2.0
17744,5013,4.0
94545,58806,2.0
174951,46855,4.5
196461,4310,2.0
102960,1215,3.5
4561,2193,3.5
8106,2539,2.0
118812,1132,4.0
171066,110,2.0
107106,3300,3.5
120565,122886,2.5
19348,5881,3.0
163555,3489,4.0
4687,5105,4.0
98467,80775,3.0
104862,77561,3.0
90467,6711,4.5
156705,1161,4.0
103505,168252,3.5
176404,4993,3.0
43824,2273,3.5
45511,61240,4.0
24674,2321,3.0
125515,3246,2.0
7525,3969,4.0
142405,551,4.0
123412,94959,4.5
57304,2630,4.0
160179,148888,3.0
62238,50,4.0
12984,802,3.0
155431,88125,4.0
66897,1127,3.0
171268,1148,4.5
173098,5418,4.0
126361,70286,3.5
165626,44191,3.5
28202,253,2.0
56207,1527,4.0
51190,2997,3.0
117477,1690,3.0
161408,96588,4.0
107311,33493,3.0
106822,4776,4.5
30235,234,3.0
85554,3897,3.0
109619,969,4.0
18873,3097,5.0
27473,3755,3.0
164477,64716,4.0
31578,318,4.0
159917,377,3.0
82068,233,2.0
16406,253,0.5
103013,288655,3.5
30121,217,3.0
55549,318,5.0
91574,134368,2.0
28075,190743,3.5
96881,102481,5.0
52068,195899,1.0
20926,1722,5.0
14589,2202,3.0
79403,158,3.0
126035,913,5.0
55743,1197,4.5
61491,4246,4.0
146348,1566,3.0
87198,53002,1.5
113598,4979,3.5
136872,750,4.0
70531,5014,3.0
134269,3753,4.0
115251,3988,2.5
105860,2515,3.0
86240,46976,4.5
112246,70641,1.0
83798,129,3.0
35988,1625,3.0
90571,4235,3.5
156299,4019,3.5
173522,1625,4.5
40515,2403,3.0
113689,33363,4.5
33445,2076,4.0
41955,5872,0.5
24831,2858,4.0
9330,256,3.0
152695,736,3.0
71448,6874,3.0
86860,4625,2.0
1617,5784,4.5
138659,94864,4.0
183733,3081,4.5
174779,1416,3.5
56358,1203,5.0
122868,112183,5.0
68448,201200,3.5
133639,81562,4.0
182445,1022,4.0
172926,158238,4.0
68833,2000,5.0
147500,349,4.0
102126,3365,4.0
137937,3060,5.0
31202,1544,2.0
137511,25,3.0
186956,5060,3.0
72841,1230,4.5
149779,64716,4.5
139083,6469,3.5
2396,3753,3.0
200411,3977,4.0
122153,3039,3.0
171455,838,4.0
8605,3882,4.0
38162,555,3.5
32402,3593,0.5
162396,434,3.0
7732,1633,4.5
9028,2762,4.0
179893,4447,3.0
73067,608,5.0
132703,8582,4.0
47890,1196,4.5
164077,2571,5.0
62388,79132,4.5
177937,911,4.0
129515,6377,3.5
45423,106072,3.5
199457,217655,4.0
38440,348,3.0
134548,7153,5.0
32614,135137,1.5
169169,2206,4.0
102777,595,4.0
193769,79357,5.0
155834,1361,4.0
112953,33166,3.5
1551,58223,5.0
57304,209561,3.5
9085,143385,3.0
126832,1479,4.0
32378,36,2.0
34970,47200,4.5
25654,2080,3.0
154541,1573,3.0
105440,3298,2.0
19251,553,3.0
3115,122882,3.5
42162,8970,4.5
144760,3753,2.5
11748,7099,4.5
118210,2485,3.0
192826,736,3.0
64406,2000,3.0
29160,134130,3.5
25391,2987,4.0
167161,74458,4.0
157544,2286,1.0
114038,139385,4.0
178273,494,3.0
172641,1196,5.0
139598,112138,4.0
68945,86332,4.0
114716,5903,3.0
24396,4323,3.5
175509,2330,5.0
30122,33880,1.5
91346,497,3.5
195725,3629,4.5
117479,5378,4.5
106469,68793,4.0
114928,608,4.0
191995,112556,4.0
93430,193,1.0
150193,784,4.0
89899,1359,4.0
93719,179085,4.0
48979,48516,4.5
187668,2946,5.0
185629,1028,4.0
73864,592,3.5
188303,5956,4.0
157063,2268,5.0
66304,7143,4.0
156586,2641,3.0
112221,1784,5.0
6575,858,5.0
144670,60684,4.5
124858,186213,3.5
35349,2115,3.0
188788,60040,3.5
123351,27482,5.0
150869,4878,3.5
847,187541,4.5
142340,6709,3.0
158587,920,3.5
79675,164909,5.0
170155,590,5.0
99171,3418,2.5
2970,1193,3.5
184751,67408,2.5
68238,3354,3.5
72479,6378,2.0
43690,3155,4.5
170736,910,4.5
71415,1291,5.0
59649,65,3.0
102524,67923,2.5
6157,28,3.0
43182,113378,3.5
121250,3594,4.0
41307,5103,4.0
159174,187541,4.0
2129,4638,3.0
55159,162082,2.0
152003,2959,3.5
167557,6927,3.0
161958,2571,5.0
197146,223,5.0
88886,34405,4.0
53323,587,3.0
194119,1704,5.0
21170,1036,3.5
123232,1302,4.0
117613,122924,3.5
163737,5481,2.0
121552,1394,4.0
178578,4712,0.5
12794,256,2.5
60446,89745,2.5
34502,4161,2.0
131680,215,1.0
132252,79702,5.0
70061,858,3.0
131987,588,4.0
153690,4262,4.0
145278,71670,2.5
116192,106072,5.0
137659,6874,5.0
188791,2381,3.5
49470,4993,2.0
194860,2042,3.5
111674,108928,4.0
69358,474,3.5
190071,112852,5.0
170268,56174,3.5
182544,54286,5.0
168426,1405,4.0
161680,3097,5.0
120866,69757,5.0
94791,527,3.0
3408,5769,4.5
149183,8132,4.5
125531,160980,4.5
4166,54286,4.0
126462,122914,4.0
101654,48877,2.5
56331,2686,0.5
147153,1222,5.0
156429,6617,3.0
145706,49772,4.5
39791,47,4.0
84855,372,4.0
137639,799,3.0
11278,370,3.0
1861,63072,4.0
88092,3033,3.0
151588,4370,3.0
106602,3252,2.5
39895,6874,4.5
102149,4306,5.0
75360,1371,1.0
141567,199223,2.5
99521,8530,3.0
6328,318,5.0
162274,8961,2.0
91742,595,5.0
51289,81847,3.5
159696,1210,3.0
181824,55820,5.0
118220,3204,4.0
87808,5812,4.0
91680,161,3.5
45774,27727,3.0
199263,188311,1.0
68722,72378,2.5
199488,1276,4.0
173638,2947,3.0
148008,4124,1.5
42986,54503,0.5
197995,1997,2.0
142821,333,3.5
183480,455,3.0
130738,508,4.0
185557,160980,4.0
109213,159447,3.5
86357,3521,4.0
40536,6374,1.5
106098,120799,1.0
169599,4226,4.0
199388,351,4.0
129209,165,3.0
64226,8636,2.0
69659,45728,3.0
79751,1678,5.0
147259,44731,3.0
93006,759,4.0
171688,1680,3.5
182241,4447,3.0
168039,122892,3.0
20525,1917,2.5
102743,509,4.0
149044,589,5.0
127612,1464,4.0
96468,122904,4.0
191937,719,3.0
85942,202429,2.5
102692,296,4.0
147771,2094,3.0
174941,2860,2.0
60196,1307,3.0
96822,5378,3.5
183974,1258,5.0
77293,56174,5.0
141219,3527,4.5
136133,260,4.0
147846,49961,4.0
122109,2571,5.0
66118,1680,3.0
192218,158,4.0
147071,595,5.0
26862,356,5.0
125434,7380,5.0
51342,1219,5.0
52270,2470,3.5
118497,4027,4.0
39709,608,4.0
190869,1204,5.0
135971,3361,4.5
134049,148482,4.0
39575,524,4.5
173118,1608,3.0
181846,101741,4.5
143598,59387,3.5
132073,110,4.0
129107,8908,2.5
95752,2145,3.5
55371,6867,4.5
65427,1237,4.5
9099,74510,4.0
192398,2059,2.0
35716,1089,4.0
194694,2232,2.0
166820,3686,4.0
62349,1348,4.0
95660,1896,4.0
148037,1258,5.0
142322,585,1.0
12219,1277,4.0
109919,3052,4.0
112144,62,4.5
23766,49272,4.0
103226,94070,5.0
10455,3536,3.5
15917,1367,2.5
18597,3000,5.0
80918,46,4.0
133798,3189,3.0
194919,106002,2.5
54313,2109,4.0
29023,150,5.0
81638,2193,3.0
88488,858,5.0
65729,84273,0.5
119247,135887,2.5
188456,3534,2.0
185040,2908,4.0
165052,166024,4.0
100709,2333,3.0
48009,7225,4.0
6174,2890,3.5
163741,3177,2.0
192453,158783,3.5
14089,7458,3.5
143553,4609,1.5
137064,81834,3.0
46232,110102,3.0
33273,2571,3.0
116603,2313,4.0
27402,1465,4.0
57719,231,3.0
53655,161131,5.0
51419,199013,3.0
134957,1230,4.5
46431,2683,4.0
128246,48738,4.5
103416,1213,4.5
99384,3385,2.0
136223,79132,3.5
60131,54503,4.0
192609,62999,4.0
110759,1250,4.0
93211,65631,3.0
138141,4995,3.0
70117,30816,4.0
53328,47382,4.5
65617,344,1.0
7251,79132,5.0
2990,2005,3.0
96587,4239,3.5
90062,973,3.0
184960,38038,4.5
50439,1136,4.5
59389,45517,4.0
113283,1027,3.0
31023,631,3.0
101227,5219,5.0
26262,33679,1.0
144804,48394,4.0
80065,122916,3.0
7777,333,5.0
19003,1234,5.0
185015,270698,4.5
75782,87232,3.5
112403,6338,3.5
168763,1372,1.0
22824,68954,5.0
143754,85179,5.0
147496,17,4.0
89536,5481,3.0
161790,344,2.5
53438,2858,3.5
59546,2028,5.0
95835,2857,3.0
141870,5481,1.5
103256,8623,4.0
141813,1208,4.0
1442,46578,3.5
135791,780,5.0
66410,1635,3.5
32410,783,2.0
165759,6807,3.0
143159,594,5.0
74542,5339,5.0
85788,72386,4.0
66889,115957,2.0
18438,8187,3.0
185191,6934,4.0
184921,4176,1.5
98286,628,4.0
56523,1234,3.0
197043,2699,3.0
62622,593,3.0
76241,68954,3.0
121898,10,2.0
58993,1084,3.0
98618,151,3.0
98205,2023,3.0
186423,184423,4.0
162391,1704,2.0
39059,858,2.0
70355,3471,4.5
168171,1097,3.0
170709,2273,3.5
129602,1284,2.5
183186,6954,5.0
159834,88129,3.0
110362,1363,5.0
68910,127208,2.5
20295,1193,3.5
166179,1748,2.0
107822,68358,4.5
20441,4975,3.5
195636,6881,4.5
84297,4792,3.0
132721,132377,1.5
14197,5989,3.5
40902,1358,4.0
71047,30810,5.0
177090,3421,0.5
172096,53121,2.0
190069,65261,0.5
18141,2959,5.0
153969,1304,5.0
15875,5269,3.0
129521,98809,4.5
64292,1222,4.0
126711,99114,4.0
151835,7160,3.0
35518,912,5.0
10351,5218,2.0
157784,79357,4.0
82081,74228,3.0
100666,1095,3.0
163219,1466,3.5
112889,27773,5.0
107817,1240,4.0
82504,4014,4.0
128481,150,4.0
125899,7153,1.5
193213,1095,3.0
102277,6708,3.0
177473,39,4.0
102152,377,3.0
18320,4036,4.5
13523,441,1.0
35945,1391,5.0
122800,161,4.0
54257,1206,4.0
74534,1204,5.0
61115,25954,3.5
7109,586,3.0
100554,7340,2.0
157616,1941,4.0
127303,6405,3.0
164874,1089,4.0
40453,2407,3.0
133428,4979,4.5
44981,1527,3.5
133878,3975,2.5
50661,6383,1.0
49544,5135,5.0
170095,84152,5.0
46866,4247,2.0
66026,2804,3.0
65324,953,4.0
23589,44199,3.5
105845,2815,1.0
108005,173145,5.0
119598,157200,3.5
81419,68791,3.0
64548,2268,3.0
157236,5182,2.5
100699,3999,3.0
87584,207313,5.0
20302,48744,4.0
53307,41566,3.5
152457,8141,3.0
111111,597,2.5
178641,7453,3.0
33763,56367,3.5
86211,2353,3.5
56193,529,4.5
3339,27773,2.5
147716,80463,5.0
106375,1186,1.0
78038,1270,5.0
160763,94777,1.0
91533,51471,2.5
20578,3977,4.0
33516,33312,4.0
184125,7361,3.5
49305,1504,3.5
89948,183847,2.5
73429,122882,1.0
12112,3147,2.0
60868,4321,4.0
142234,923,5.0
119666,116797,4.5
181013,169028,4.0
146993,4844,2.5
195635,3090,4.0
76364,261,3.0
99561,539,3.0
160067,2699,2.0
180968,56156,1.5
27044,59709,3.0
6408,1206,4.5
191011,98961,4.5
182363,62,3.0
8998,2135,3.0
75698,3160,3.0
87584,103341,4.0
113631,117881,5.0
103003,46976,4.5
141566,1196,4.0
30329,127319,4.0
131325,27156,4.5
72841,1437,3.0
48685,736,3.0
174559,89341,3.5
136439,2380,1.0
172769,122916,4.0
33899,42730,5.0
49609,3265,4.0
117751,3786,2.0
169232,31658,4.0
30177,4722,3.5
198914,269226,3.0
68740,2628,3.0
51289,485,3.0
16121,3316,3.0
14674,26567,1.5
40920,587,3.0
174586,5266,3.5
70713,107348,2.5
76094,466,3.5
180285,2028,4.5
3793,589,5.0
91967,27592,4.0
195613,166705,3.0
196183,8914,4.5
148167,3717,3.0
90626,6947,3.0
18214,216,2.5
114069,1610,4.5
26848,33615,3.5
92501,1845,4.0
13777,6537,2.0
132575,255337,0.5
19098,68519,2.0
182631,175585,4.0
85004,1690,2.0
81447,33166,4.0
73866,68157,4.0
152395,2011,3.5
55079,79592,4.0
95588,253,4.0
102723,1682,4.0
32416,1089,5.0
198541,2710,4.0
192208,3481,3.5
83995,7254,2.5
163598,166635,3.5
113274,2890,3.5
47761,3182,3.0
84064,2810,4.5
190209,129820,4.0
56358,4896,4.5
135201,569,1.0
124400,2405,3.0
106929,41566,2.5
126464,2762,4.0
3597,317,3.0
177399,551,3.0
86889,26377,2.5
43559,926,5.0
177756,1196,3.5
144701,597,4.0
61737,6934,4.5
14283,6383,5.0
95819,2144,3.0
124325,2941,2.0
41695,29,5.0
180886,356,3.5
101637,480,3.0
10720,708,2.0
56689,1235,4.5
9697,1704,3.5
31761,1199,4.0
114226,2291,3.0
174455,527,5.0
45692,786,3.5
84234,73881,5.0
65803,79695,2.0
71193,3243,4.0
199428,48394,5.0
87647,4103,4.0
140367,116897,5.0
88039,7541,4.0
46126,8373,4.0
39311,905,5.0
40484,2329,4.0
47626,1193,5.0
195448,63072,3.0
64650,5995,4.0
4590,6539,4.5
55801,8798,3.5
43744,541,4.0
195102,1193,4.0
163299,1573,3.0
94356,5500,1.5
15669,6539,5.0
169018,8360,4.0
107550,24,4.0
68173,7373,3.5
124528,235,5.0
65477,110,5.0
21196,2046,2.5
79571,152081,3.0
154168,1084,3.5
147985,4995,3.0
128422,2366,2.0
171212,788,2.5
126467,118696,3.0
180149,544,3.0
10196,96079,4.0
156523,26316,0.5
16250,140956,4.5
196213,2424,2.5
127788,72998,3.0
51800,168252,4.5
105403,2953,2.5
165858,2139,4.0
153733,11,3.0
149502,34,5.0
84317,440,4.0
191238,3969,5.0
51384,2379,1.0
150871,2953,3.0
96173,4878,2.0
40211,590,4.0
167077,193,3.0
125471,3408,4.0
23188,4993,4.0
91917,3033,2.5
62156,280868,2.0
5240,56775,4.0
42602,592,5.0
107338,4587,3.0
193212,69757,4.0
155834,107130,2.5
170497,3100,3.0
189541,1320,3.0
121173,175,4.0
118774,79132,4.5
197432,58876,3.5
125531,143209,3.0
79374,46865,2.5
135999,8605,3.5
121246,1090,4.5
81531,3408,4.5
126336,10,3.0
186965,1358,3.5
43453,6060,3.5
123357,2394,4.5
24606,924,5.0
62646,555,1.0
17869,1408,3.0
181241,3146,2.0
100505,4963,5.0
39223,4102,3.0
134350,4161,4.0
120534,68157,4.5
176468,308,4.0
200467,2502,3.0
158619,616,5.0
63827,829,4.0
157433,109243,5.0
192008,7573,3.0
200754,1690,3.5
171896,47610,5.0
158907,923,3.5
35671,949,4.0
189674,117529,4.0
40069,1376,4.0
49095,39,3.5
105145,1093,4.0
2007,4022,4.5
196688,3081,4.0
11350,5810,3.5
29076,5,3.0
82018,5952,4.0
66595,4306,5.0
116025,33794,2.0
165923,150,3.0
155701,4235,3.5
133699,168,1.0
135057,1199,4.0
15438,502,3.5
191005,1213,4.0
89462,110,4.5
109363,2670,5.0
52972,2054,2.0
180263,7153,4.5
103326,1805,1.0
173359,2997,3.5
